TIMESTAMP,air temperature [K],Wind speed at 10 m (m/s),precipitation rain [m s^-1],Relative humidity at 5 m (%),Incoming shortwave radiation (W/m^2),SWE(m/s)_sd004,SWE(m/s)_sd01,SWE(m/s)_sd02,SWE(m/s)_sd045
12,261.0023020833333,3.731298611111111,0.0,0.2951079861111111,140.26493749999997,2.893518518518511e-11,7.233796296296278e-11,1.4467592592592556e-10,3.255208333333325e-10
12,262.29841666666664,4.38490625,0.0,0.216015625,137.66376736111113,8.873458333333325e-10,2.218364583333331e-09,4.436729166666662e-09,9.982640624999991e-09
12,261.9263958333333,5.852645833333334,0.0,0.2729239583333333,136.45144444444443,5.7870370370370426e-11,1.4467592592592608e-10,2.8935185185185216e-10,6.510416666666673e-10
12,262.5185625,4.973934027777778,0.0,0.27762569444444446,131.87075347222225,1.6878865740740745e-10,4.219716435185186e-10,8.439432870370372e-10,1.8988723958333337e-09
12,260.90184374999995,6.163354166666666,0.0,0.3032111111111111,103.25584722222222,0.0,0.0,0.0,0.0
12,261.40891666666664,4.884482638888889,0.0,0.20859687499999996,118.03731944444445,7.474923611111106e-10,1.8687309027777766e-09,3.737461805555553e-09,8.409289062499994e-09
12,259.50997916666665,5.539604166666667,0.0,0.4071163541666667,100.90946180555557,0.0,0.0,0.0,0.0
12,258.25220138888886,6.705076388888889,0.0,0.23259444444444446,146.42115625000002,5.015430555555564e-10,1.2538576388888908e-09,2.5077152777777815e-09,5.642359375000009e-09
12,259.9025590277778,5.454170138888889,0.0,0.17849895833333335,143.89222222222222,3.4722222222222256e-10,8.680555555555564e-10,1.7361111111111127e-09,3.906250000000004e-09
12,260.0587430555555,3.907993055555555,0.0,0.3346572916666667,116.98375,8.198310185185184e-11,2.049577546296296e-10,4.099155092592592e-10,9.223098958333332e-10
12,256.5465972222222,5.213673611111111,0.0,0.5535430555555556,85.00370486111112,0.0,0.0,0.0,0.0
12,257.8839236111111,6.9137048611111105,0.0,0.2710444444444444,147.39071875000002,1.5131254629629622e-09,3.782813657407405e-09,7.56562731481481e-09,1.7022661458333324e-08
